Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u1	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u2	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	MarkkuEestilä	Eestilä, Markku	M	1956	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u3	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	SIN	Blue Reform	Coalition	Right	ReijoHongisto	Hongisto, Reijo	M	1962	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u4	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	EeroLehti	Lehti, Eero	M	1944	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u5	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	HannuHoskonen	Hoskonen, Hannu	M	1957	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u6	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	JaanaPelkonen	Pelkonen, Jaana	F	1977	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u7	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	VilleVähämäki	Vähämäki, Ville	M	1979	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u8	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	VAS	Left Alliance	Opposition	Left	JariMyllykoski	Myllykoski, Jari	M	1959	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u9	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	KatriKulmuni	Kulmuni, Katri	F	1987	
ParlaMint-FI-en_2018-10-19-ps-104	ParlaMint-FI_2018-10-19-ps-104.u10	Minutes of the Finnish Parliament's plenary session 104/2018, 2018-10-19	2018-10-19	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 104	2018-10-19	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	MariaTolppanen	Tolppanen, Maria	F	1952	
