Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u1	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u2	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u3	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u4	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u5	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u6	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u7	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	MariaGuzenina	Guzenina, Maria	F	1969	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u8	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	TimoHeinonen	Heinonen, Timo	M	1975	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u9	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	ArjaJuvonen	Juvonen, Arja	F	1967	
ParlaMint-FI-en_2018-11-16-ps-116	ParlaMint-FI_2018-11-16-ps-116.u10	Minutes of the Finnish Parliament's plenary session 116/2018, 2018-11-16	2018-11-16	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 116	2018-11-16	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	MariaTolppanen	Tolppanen, Maria	F	1952	
