Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.1.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Chairperson	MP	notMinister	GP-JxSi;GP-REP	Grup Parlamentari de Junts pel Sí;Grup Parlamentari Republicà	-	Big tent	ForcadellCarme	Forcadell i Lluís, Carme	F	1955	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.2.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Regular	MP	notMinister	GP-JxSi	Grup Parlamentari de Junts pel Sí	-	Big tent	CorominasLluís	Corominas i Diaz, Lluís	M	1963	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.3.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Regular	MP	notMinister	GP-JxSi	Grup Parlamentari de Junts pel Sí	-	Big tent	GordòGermà	Gordò i Aubarell, Germà	M	1963	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.4.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Chairperson	MP	notMinister	GP-JxSi;GP-REP	Grup Parlamentari de Junts pel Sí;Grup Parlamentari Republicà	-	Big tent	ForcadellCarme	Forcadell i Lluís, Carme	F	1955	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.5.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Centre-right	CarrizosaCarlos	Carrizosa Torres, Carlos	M	1964	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.6.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Chairperson	MP	notMinister	GP-JxSi;GP-REP	Grup Parlamentari de Junts pel Sí;Grup Parlamentari Republicà	-	Big tent	ForcadellCarme	Forcadell i Lluís, Carme	F	1955	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.7.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Regular	MP	notMinister	GP-PSC	Grup Parlamentari Socialista	Opposition	Centre-left	IbarraRosa	Ibarra Ollé, Rosa M.	F	1969	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.8.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Chairperson	MP	notMinister	GP-JxSi;GP-REP	Grup Parlamentari de Junts pel Sí;Grup Parlamentari Republicà	-	Big tent	ForcadellCarme	Forcadell i Lluís, Carme	F	1955	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.9.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Regular	MP	notMinister	GP-CSP	Grup Parlamentari Catalunya sí que es Pot	Opposition	Left	RibasMarta	Ribas Frías, Marta	F	1975	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.10.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Chairperson	MP	notMinister	GP-JxSi;GP-REP	Grup Parlamentari de Junts pel Sí;Grup Parlamentari Republicà	-	Big tent	ForcadellCarme	Forcadell i Lluís, Carme	F	1955	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.11.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Centre-right	GarcíaEsperanza	García González, Esperanza	F	1975	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.12.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Chairperson	MP	notMinister	GP-JxSi;GP-REP	Grup Parlamentari de Junts pel Sí;Grup Parlamentari Republicà	-	Big tent	ForcadellCarme	Forcadell i Lluís, Carme	F	1955	
ParlaMint-ES-CT-en_2015-11-19-0401	ParlaMint-ES-CT_2015-11-19-0401.13.0	Catalan parliamentary corpus ParlaMint-ES-CT-en, 2015-11-19 0401.ana	2015-11-19	Unicameralism	XI Legislatura	-	4	1	-	Reference	English	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Crida Constituent	Opposition	Left to far-left	SalellasBenet	Salellas i Vilar, Benet	F	1977	
