Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u1	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u2	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Opposition	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u3	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u4	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Guest	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	HugodeJonge	de Jonge, Hugo	M	1977	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u5	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u6	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u7	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Guest	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	HugodeJonge	de Jonge, Hugo	M	1977	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u8	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-06-07-tweedekamer-37	ParlaMint-NL_2022-06-07-tweedekamer-37.u9	Report of the meeting of the Dutch Lower House, Meeting 88, Session 37 (2022-06-07)	2022-06-07	Lower house	Meeting of the 30th Tweede Kamer	Session 37	Meeting 88	Sitting 2022-06-07	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
