Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u1	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u2	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	FolkertIdsinga	Idsinga, Folkert	M	1971	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u3	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	RomkedeJong	de Jong, Romke	M	1984	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u4	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Guest	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	MarnixvanRij	van Rij, Marnix	M	1960	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u5	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u6	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	RomkedeJong	de Jong, Romke	M	1984	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u7	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Guest	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	MarnixvanRij	van Rij, Marnix	M	1960	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u8	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u9	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2022-03-30-tweedekamer-11	ParlaMint-NL_2022-03-30-tweedekamer-11.u10	Report of the meeting of the Dutch Lower House, Meeting 66, Session 11 (2022-03-30)	2022-03-30	Lower house	Meeting of the 30th Tweede Kamer	Session 11	Meeting 66	Sitting 2022-03-30	-	COVID,War	English	Chairperson	MP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
